9032, unsolvable, 956284, 532947210, 162433452, 532947209, 67836219, 0, 94597233, 100663319, 122, 0, unsolvable, 1073.29, 1054.23, 15.08, 31287820
1978, timed-out, 3600000, 2127098178, 455412653, 2127098145, 157674775, 197737878, 100000000, 100663319, 86, 33, timed-out, 3759.73, 3726.53, 18.96, 32870060
7601, solved, 874030, 403038931, 133823838, 403038832, 59900636, 0, 73923202, 100663319, 99, 99, solved, 970.22, 953.49, 13.41, 24855844
2419, unsolvable, 679117, 320326340, 68309366, 320326339, 4434336, 0, 63875030, 100663319, 110, 0, unsolvable, 750.45, 737.52, 10.13, 21791376
7842, solved, 976495, 465659875, 108042967, 465659711, 20996210, 0, 87046757, 100663319, 164, 164, solved, 1070.67, 1052.74, 14.60, 29218724
9790, unsolvable, 586190, 328507725, 102895054, 328507724, 45970076, 0, 56924978, 100663319, 75, 0, unsolvable, 649.75, 638.21, 9.59, 19479092
9061, solved, 228672, 136284271, 32677828, 136284180, 8472819, 0, 24205009, 25165843, 129, 91, solved, 249.62, 245.15, 3.49, 7963272
2794, unsolvable, 380335, 192630174, 44296369, 192630173, 4226606, 0, 40069763, 50331653, 72, 0, unsolvable, 423.09, 415.50, 6.29, 13379764
2769, solved, 121804, 71560769, 17691350, 71560681, 4531578, 0, 13159772, 25165843, 165, 88, solved, 134.38, 131.91, 1.97, 4506516
5812, solved, 235938, 123518512, 38709933, 123518406, 15599160, 0, 23110773, 25165843, 106, 106, solved, 260.59, 255.94, 3.67, 7788600
4824, unsolvable, 340292, 252525346, 118121612, 252525345, 80713206, 0, 37408406, 50331653, 73, 0, unsolvable, 379.53, 372.80, 5.43, 12566464
8822, unsolvable, 86062, 45056480, 14572810, 45056479, 5155778, 0, 9417032, 12582917, 54, 0, unsolvable, 96.15, 94.28, 1.53, 3229256
8007, unsolvable, 1008719, 498529049, 122716703, 498529048, 41977808, 0, 80738895, 100663319, 642, 0, unsolvable, 1091.03, 1073.12, 14.79, 27347500
8204, unsolvable, 1290074, 764322653, 185055319, 764322652, 84324503, 730816, 100000000, 100663319, 83, 0, unsolvable, 1410.61, 1389.65, 16.11, 33354000
9852, unsolvable, 168805, 81955946, 23605175, 81955945, 3795725, 0, 19809450, 25165843, 48, 0, unsolvable, 190.12, 186.23, 3.15, 6748360
5708, unsolvable, 357444, 283838218, 149885378, 283838217, 110054400, 0, 39830978, 50331653, 441, 0, unsolvable, 408.42, 401.05, 6.04, 13368936
5463, unsolvable, 175465, 97739666, 29404758, 97739665, 13199219, 0, 16205539, 25165843, 72, 0, unsolvable, 193.54, 190.33, 2.60, 5562140
4566, solved, 319301, 198338241, 45258656, 198338133, 14230461, 0, 31028195, 50331653, 116, 108, solved, 350.39, 344.08, 4.87, 10540408
2626, solved, 486814, 266663160, 77479062, 266663077, 28903551, 0, 48575511, 50331653, 230, 83, solved, 541.82, 532.49, 7.60, 15987688
9934, solved, 183334, 104791537, 37066518, 104791448, 17625885, 0, 19440633, 25165843, 181, 89, solved, 204.75, 200.99, 3.07, 6496360
5795, unsolvable, 737511, 375168659, 98324246, 375168658, 28219382, 0, 70104864, 100663319, 67, 0, unsolvable, 812.08, 797.15, 11.95, 24003364
