seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
228611,0,0.11,186256,0,1.286,1,0,0,31250,42507
230831,0,0.07,183636,0,1.2,1,0,0,13684,41811
234958,0,0.10,187633,0,1.157,1,0,0,30863,42752
236945,0,0.08,178371,0,1.087,1,0,0,21816,41314
238218,0,0.00,2968,0,0.541,0,0,0,0,2576
238910,0,0.08,184488,0,1.122,1,0,0,19908,42003
240472,0,0.09,193286,0,1.192,1,0,0,11713,43636
240586,0,0.00,3069,0,0.529,0,0,0,0,2680
241396,0,0.07,186517,0,1.101,1,0,0,10107,42367
24246,0,0.00,2968,0,0.604,0,0,0,0,2576
243499,0,0.08,187112,0,1.187,1,0,0,20149,42868
243618,0,0.00,3069,0,0.578,0,0,0,0,2680
24547,0,0.07,193147,0,1.073,1,0,0,11376,43601
246908,0,0.00,3170,0,0.562,0,0,0,0,2784
24846,0,0.08,187276,0,1.083,1,0,0,17028,42886
249065,0,0.00,3069,0,0.59,0,0,0,0,2680
250056,0,0.08,186714,0,1.286,1,0,0,22495,42807
250896,0,0.08,185084,0,1.18,1,0,0,18710,42032
250939,0,0.00,3069,0,0.649,0,0,0,0,2680
250960,0,0.07,185908,0,1.195,1,0,0,12178,42314
252642,0,0.09,190376,0,1.274,1,0,0,28034,43182
253424,0,0.08,187359,0,1.31,1,0,0,7858,43072
25428,0,0.07,183147,0,1.256,1,0,0,11910,42190
254980,0,0.07,179001,0,1.071,1,0,0,8757,41323
255523,0,0.06,185020,0,1.405,1,0,0,9476,41930
255604,0,0.07,181898,0,1.059,1,0,0,9391,41817
255620,0,0.00,3069,0,0.671,0,0,0,0,2680
256494,0,0.00,3069,0,0.595,0,0,0,0,2680
257188,0,0.00,2968,0,0.593,0,0,0,0,2576
257467,0,0.00,3069,0,0.569,0,0,0,0,2680
257671,0,0.10,191174,0,1.174,1,0,0,23633,43204
258234,0,0.07,191085,0,1.078,0,0,0,10000,43127
258319,0,0.00,3170,0,0.682,0,0,0,0,2784
260222,0,0.00,3069,0,0.587,0,0,0,0,2680
26243,0,0.00,2968,0,0.604,0,0,0,0,2576
263107,0,0.00,3069,0,0.51,0,0,0,0,2680
