seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
889657,0,13.36,670046,0,4.594,1,0,0,326759,64851
893583,0,0.00,544,0,1.995,0,0,0,0,104
895174,0,13.33,667801,0,3.803,1,0,0,338727,64651
902647,0,27.96,670113,0,4.428,1,0,0,854157,64684
906124,0,29.38,661707,0,4.86,1,0,0,860198,63935
91036,0,16.37,672794,0,5.047,1,0,0,506617,65061
913154,0,32.40,672922,0,5.06,1,0,0,1098419,64741
915281,0,33.63,669190,0,4.566,1,0,0,1030670,64428
915694,0,23.60,669661,0,4.291,1,0,0,784342,64620
917474,0,41.43,647285,0,4.303,1,0,0,1235686,62988
918867,0,0.00,645,0,1.616,0,0,0,0,208
921993,0,0.00,645,0,1.615,0,0,0,0,208
922074,0,11.24,658222,0,5.255,1,0,0,344601,63713
92221,0,12.68,667263,0,3.883,1,0,0,302768,64416
925708,0,9.14,670163,0,4.238,1,0,0,189738,64492
927544,0,6.03,668260,0,4.164,1,0,0,189424,64655
92814,0,0.00,645,0,1.755,0,0,0,0,208
92960,0,0.00,645,0,1.348,0,0,0,0,208
932493,0,1.55,666181,0,4.685,1,0,0,35504,64324
936079,0,0.00,645,0,1.749,0,0,0,0,208
938850,0,0.00,645,0,1.5,0,0,0,0,208
947315,0,21.40,672519,0,4.833,1,0,0,671998,65048
94774,0,0.00,645,0,1.673,0,0,0,0,208
947984,0,0.00,544,0,1.711,0,0,0,0,104
952597,0,0.00,544,0,1.27,0,0,0,0,104
955004,0,22.26,669411,0,4.228,0,0,0,606872,64882
956469,0,26.72,671726,0,4.839,1,0,0,790959,65201
957743,0,0.00,544,0,2.98,0,0,0,0,104
960160,0,0.00,544,0,1.387,0,0,0,0,104
960523,0,6.80,671191,0,4.383,1,0,0,153463,65139
960915,0,13.03,663779,0,4.558,1,0,0,298021,64507
961011,0,9.10,672488,0,4.731,1,0,0,158202,65106
961118,0,12.98,678907,0,4.401,1,0,0,371697,65850
962553,0,45.90,666142,0,4.896,1,0,0,1412389,64327
963160,0,9.40,665823,0,4.629,1,0,0,214970,64140
963525,0,14.46,662799,0,5.092,1,0,0,352318,64073
964902,0,2.01,664883,0,4.427,1,0,0,43986,64155
967005,0,0.00,645,0,1.788,0,0,0,0,208
971685,0,0.00,544,0,1.529,0,0,0,0,104
975064,0,4.43,672646,0,4.76,1,0,0,146178,65328
980187,0,0.00,645,0,1.418,0,0,0,0,208
986450,0,0.00,544,0,1.738,0,0,0,0,104
989985,0,4.12,668138,0,4.606,1,0,0,133748,64557
990690,0,0.00,544,0,1.621,0,0,0,0,104
993903,0,7.02,665609,0,4.964,1,0,0,191803,64183
995962,0,17.65,675760,0,4.093,1,0,0,467227,65383
997882,0,3.00,670376,0,4.96,1,0,0,75781,64974
998406,0,0.00,544,0,1.305,0,0,0,0,104
998815,0,2.77,664980,0,4.809,1,0,0,70197,64337
