seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3584,0,35.77,675663,0,4.48,1,0,0,1154966,65511
3585,0,15.84,624456,0,4.641,0,0,0,432589,60091
3586,0,16.56,666138,0,4.984,1,0,0,502067,64487
3587,0,0.00,544,0,3.29,0,0,0,0,104
3588,0,12.02,670423,0,4.976,1,0,0,356890,64838
3589,0,17.67,664328,0,4.635,1,0,0,538144,64377
359,0,33.45,661251,0,4.324,1,0,0,1218112,63566
3590,0,14.03,656238,0,4.224,1,0,0,340033,63741
3591,0,50.74,664956,0,5.376,1,0,0,1643365,64567
3592,0,211.34,658964,0,5.061,1,0,0,5530059,63623
3593,0,31.99,660720,0,6.666,1,0,0,955923,64347
3594,0,28.97,670889,0,4.139,1,0,0,832848,64837
3595,0,11.77,672585,0,4.607,1,0,0,240967,65093
3596,0,34.69,652236,0,4.519,1,0,0,1241630,63223
3597,0,51.12,675085,0,4.662,1,0,0,1630281,65050
3598,0,42.77,667689,0,4.641,1,0,0,1396233,64035
3599,0,0.00,645,0,2.124,0,0,0,0,208
36,0,3.34,677896,0,5.182,1,0,0,75238,65766
360,0,12.17,670465,0,4.41,1,0,0,320825,64857
3600,0,4.22,676479,0,4.666,1,0,0,155099,65669
3601,0,12.89,676267,0,4.176,1,0,0,312882,65438
3602,0,27.86,664375,0,5.224,1,0,0,910787,64059
3603,0,0.00,544,0,1.276,0,0,0,0,104
3604,0,19.42,672520,0,4.627,1,0,0,591649,65260
3605,0,18.63,659618,0,4.338,1,0,0,534159,63487
3606,0,20.69,670013,0,4.439,1,0,0,628395,64608
3607,0,0.00,544,0,1.877,0,0,0,0,104
3608,0,40.21,660085,0,5.087,1,0,0,1131607,63862
3609,0,54.44,646155,0,5.833,1,0,0,1744518,62155
361,0,0.00,746,0,3.156,0,0,0,0,312
3610,0,5.11,676068,0,4.296,1,0,0,175775,65208
3611,0,43.18,654360,0,5.53,1,0,0,1439862,63362
3612,0,17.74,667936,0,5.576,1,0,0,584581,64915
3613,0,41.03,670307,0,4.519,1,0,0,1212661,64883
3614,0,36.12,595483,0,4.648,0,0,0,1299782,58144
3615,0,13.01,666304,0,4.914,1,0,0,332918,64669
3616,0,5.79,661612,0,4.299,1,0,0,188240,63985
3617,0,34.60,669507,0,4.795,1,0,0,1083168,65159
3618,0,8.87,663030,0,4.543,1,0,0,181828,63695
3619,0,33.49,665511,0,4.676,1,0,0,1062243,64168
362,0,17.58,672230,0,4.228,1,0,0,529497,65368
3620,0,24.16,664461,0,4.472,1,0,0,723501,64278
3621,0,187.60,663257,0,4.212,1,0,0,4920467,63933
3622,0,5.49,670585,0,5.139,1,0,0,156462,65163
3623,0,6.73,670407,0,4.257,1,0,0,168630,65092
3624,0,11.83,672120,0,4.288,1,0,0,323326,65057
3625,0,13.40,653168,0,4.358,1,0,0,219951,63572
3626,0,9.38,668283,0,4.837,1,0,0,160898,64205
3627,0,5.74,616967,0,5.188,0,0,0,199303,60441
3628,0,29.55,665236,0,4.762,1,0,0,1006804,64299
3629,0,0.00,544,0,1.506,0,0,0,0,104
363,0,18.96,667996,0,4.2,1,0,0,535367,64740
3630,0,20.14,665532,0,4.272,1,0,0,505278,64439
3631,0,3.32,664442,0,4.936,1,0,0,115199,64587
3632,0,21.76,673013,0,4.41,1,0,0,558435,65407
3633,0,20.68,659088,0,4.244,1,0,0,625591,63975
3634,0,28.61,665890,0,5.185,1,0,0,854224,64542
3635,0,15.48,677950,0,4.669,1,0,0,341560,65523
